,zip_code,State,mean_housing_price
22347,21662,MD,531734.19
22348,55708,MN,66637.96
22349,64096,MO,76440.14
22350,26739,WV,67894.44
22351,21778,MD,251732.56
22352,51058,IA,60790.35
22353,56137,MN,56638.14
22354,96109,CA,104330.68
22355,49835,MI,117934.75
22356,54653,WI,127329.75
22357,54137,WI,143880.67
22358,78932,TX,240568.22
22359,57249,SD,100791.64
22360,50106,IA,91567.65
22361,57376,SD,53962.55
22362,81143,CO,75715.45
22363,22832,VA,209282.79
22364,68633,NE,88652.96
22365,35575,AL,55188.92
22366,95306,CA,313774.57
22367,77533,TX,65216.36
22368,04424,ME,110038.67
22369,98279,WA,498565.11
22370,40104,KY,121671.35
22371,24578,VA,174858.84
22372,75489,TX,115762.47
22373,38579,TN,89866.02
22374,68956,NE,91040.89
22375,04859,ME,248211.9
22376,49847,MI,78742.55
22377,24484,VA,132762.45
22378,82842,WY,262558.54
22379,21657,MD,230008.94
22380,47991,IN,63360.5
22381,73002,OK,45880.53
22382,63829,MO,42257.42
22383,03218,NH,221863.32
22384,12732,NY,155137.0
22385,12934,NY,64286.72
22386,88325,NM,185718.62
22387,92282,CA,140492.87
22388,57279,SD,118124.42
22389,97037,OR,159356.61
22390,87006,NM,112061.79
22391,38670,MS,54011.49
22392,51027,IA,102952.88
22393,84622,UT,135077.73
22394,24622,VA,35692.53
22395,47955,IN,90418.79
22396,56270,MN,66186.44
22397,21636,MD,161711.72
22398,55941,MN,154581.46
22399,31561,GA,2290628.3
22400,50645,IA,101769.84
22401,36585,AL,80439.58
22402,53808,WI,126958.86
22403,41531,KY,47308.17
22404,64481,MO,54727.21
22405,13693,NY,108125.76
22406,68349,NE,129028.3
22407,62074,IL,93473.47
22408,31798,GA,77691.88
22409,93664,CA,371996.08
22410,31836,GA,92607.73
22411,24818,WV,44496.31
22412,46301,IN,342451.97
22413,21671,MD,234733.81
22414,68783,NE,89634.2
22415,73027,OK,99005.31
22416,62567,IL,68307.57
22417,93266,CA,80805.77
22418,51053,IA,75959.35
22419,47980,IN,102017.57
22420,59855,MT,130062.68
22421,56010,MN,122593.24
22422,49638,MI,91672.39
22423,72395,AR,81352.67
22424,19437,PA,669245.03
22425,28347,NC,42178.2
22426,26167,WV,62852.23
22427,25547,WV,76110.28
22428,92275,CA,122381.21
22429,66023,KS,92112.29
22430,43747,OH,95780.49
22431,49268,MI,111228.46
22432,80420,CO,234372.49
22433,51354,IA,79079.44
22434,71323,LA,86890.8
22435,24366,VA,97336.13
22436,24569,VA,125053.75
22437,75478,TX,113151.3
22438,38674,MS,76837.11
22439,31066,GA,95405.86
22440,08720,NJ,469668.44
22441,94514,CA,443455.88
22442,29592,SC,79006.99
22443,26808,WV,158826.12
22444,62214,IL,112586.98
22445,56524,MN,257107.51
22446,54964,WI,179164.79
22447,58271,ND,95905.51
22448,69120,NE,68662.46
22449,70397,LA,113933.5
22450,73738,OK,38011.45
22451,45849,OH,70287.26
22452,95225,CA,319019.18
22453,46348,IN,120402.03
22454,72865,AR,76339.45
22455,58831,ND,282491.0
22456,12151,NY,174614.23
22457,53069,WI,285122.26
22458,45711,OH,94724.37
22459,64733,MO,110963.61
22460,49818,MI,79676.96
22461,18923,PA,356690.52
22462,34762,FL,95579.01
22463,52346,IA,131127.61
22464,16362,PA,73182.66
22465,47921,IN,51143.8
22466,37710,TN,82959.52
22467,22714,VA,275687.63
22468,66865,KS,133885.54
22469,50230,IA,127829.84
22470,12153,NY,178484.4
22471,52209,IA,125362.26
22472,76561,TX,123186.72
22473,52154,IA,110671.7
22474,99348,WA,110367.03
22475,17006,PA,98844.25
22476,73620,OK,82054.57
22477,55919,MN,175841.41
22478,97823,OR,89451.01
22479,66507,KS,165639.53
22480,05647,VT,142676.52
22481,04987,ME,102226.67
22482,74936,OK,54948.5
22483,81433,CO,258908.37
22484,31629,GA,93989.94
22485,67831,KS,53750.29
22486,38452,TN,73759.73
22487,83255,ID,148106.41
22488,25979,WV,47732.51
22489,36783,AL,57805.47
22490,36482,AL,57419.35
22491,30148,GA,145354.12
22492,98940,WA,343928.13
22493,99030,WA,196421.32
22494,41727,KY,97374.43
22495,74734,OK,40075.72
22496,83444,ID,155931.82
22497,41180,KY,78942.63
22498,54621,WI,149134.19
22499,71264,LA,85410.79
22500,75438,TX,122202.28
22501,38030,TN,64921.68
22502,83262,ID,165171.8
22503,38253,TN,89556.88
22504,47930,IN,120395.33
22505,69025,NE,58309.73
22506,18333,PA,155927.74
22507,40009,KY,52470.64
22508,52530,IA,88918.67
22509,04951,ME,144884.03
22510,77857,TX,159805.4
22511,75421,TX,88496.08
22512,52039,IA,184783.65
22513,68825,NE,103024.16
22514,83624,ID,152562.59
22515,41519,KY,41678.14
22516,55724,MN,142157.01
22517,46374,IN,110755.28
22518,54003,WI,211276.28
22519,27947,NC,177553.62
22520,58761,ND,158650.51
22521,44901,OH,144288.96
22522,73734,OK,62117.12
22523,73832,OK,49483.68
22524,68641,NE,96282.74
22525,62241,IL,67429.07
22526,54408,WI,116453.8
22527,71325,LA,83486.66
22528,71660,AR,70328.28
22529,52728,IA,97830.88
22530,51006,IA,50243.88
22531,25186,WV,73421.32
22532,73565,OK,25776.94
22533,52147,IA,99331.93
22534,77878,TX,124579.57
22535,38481,TN,56754.5
22536,18371,PA,167792.2
22537,21869,MD,102963.19
22538,59486,MT,113839.44
22539,59853,MT,234298.42
22540,56253,MN,137662.61
22541,55925,MN,188106.65
22542,72004,AR,30817.16
22543,73951,OK,71792.27
22544,96047,CA,171536.76
22545,28041,NC,154406.04
22546,62627,IL,59601.19
22547,62063,IL,72388.61
22548,20680,MD,258143.11
22549,49836,MI,61112.3
22550,95439,CA,507777.31
22551,23967,VA,99872.62
22552,49725,MI,105405.28
22553,68814,NE,77251.72
22554,87714,NM,99460.27
22555,85362,AZ,118574.67
22556,06090,CT,334392.41
22557,45326,OH,121636.01
22558,47147,IN,127697.48
22559,55065,MN,224031.55
22560,80478,CO,540105.55
22561,02663,TX,375005.97
22562,82720,WY,202242.41
22563,15675,PA,99451.24
22564,51462,IA,74541.74
22565,21402,MD,521476.88
22566,54756,WI,118366.98
22567,97436,OR,176179.46
22568,67490,KS,65433.68
22569,74423,OK,67632.28
22570,35587,AL,74980.73
22571,49963,MI,80845.34
22572,71450,LA,112943.83
22573,26269,WV,85236.79
22574,14784,NY,64195.32
22575,04066,ME,369783.28
22576,98336,WA,175892.26
22577,47575,IN,149967.07
22578,16210,PA,79156.74
22579,65637,MO,150594.46
22580,68456,NE,110772.96
22581,75468,TX,109036.6
22582,12861,NY,148428.12
22583,59919,MT,184994.09
22584,52202,IA,144751.55
22585,52658,IA,132519.98
22586,94970,CA,1446695.1
22587,73664,OK,45611.04
22588,52362,IA,93358.54
22589,51466,IA,83881.61
22590,61018,IL,119682.84
22591,12175,NY,106946.25
22592,46570,IN,107893.43
22593,27943,NC,264447.26
22594,31090,GA,47025.59
22595,63867,MO,71338.73
22596,62533,IL,80055.58
22597,30172,GA,74771.23
22598,50107,IA,48725.59
22599,68343,NE,73040.02
22600,83344,ID,169775.86
22601,62934,IL,80515.81
22602,42533,KY,68338.48
22603,31783,GA,70119.32
22604,38044,TN,60229.21
22605,49912,MI,49430.05
22606,57045,SD,57435.65
22607,64631,MO,56329.5
22608,84767,UT,344231.39
22609,56120,MN,69388.15
22610,68624,NE,101719.88
22611,03750,NH,497994.64
22612,80515,CO,250887.52
22613,12469,NY,138978.77
22614,24839,WV,44691.17
22615,56661,MN,94312.65
22616,99714,AK,139216.86
22617,05903,VT,98626.69
22618,61844,IL,72594.11
22619,62255,IL,66968.89
22620,45719,OH,41844.09
22621,74052,OK,35720.63
22622,15083,PA,101164.63
22623,13690,NY,45164.34
22624,85626,AZ,57336.57
22625,74741,OK,75476.17
22626,61467,IL,79947.23
22627,05153,VT,205098.25
22628,65774,MO,68969.94
22629,65470,MO,141470.62
22630,25669,WV,55193.87
22631,54932,WI,155206.61
22632,61770,IL,95297.19
22633,33960,FL,142305.34
22634,78050,TX,80447.19
22635,24733,WV,41463.73
22636,12473,NY,153698.69
22637,51063,IA,75402.04
22638,13147,NY,97701.56
22639,20674,MD,274189.32
22640,04292,ME,155797.77
22641,78161,TX,131588.49
22642,61564,IL,68213.04
22643,15692,PA,110579.0
22644,96113,CA,80650.63
22645,05343,VT,195894.37
22646,68660,NE,106161.06
22647,47833,IN,106335.24
22648,61052,IL,132398.08
22649,57319,SD,49439.77
22650,67525,KS,76782.6
22651,38951,MS,88015.69
22652,61572,IL,81178.83
22653,73447,OK,53617.79
22654,15631,PA,56783.61
22655,68015,NE,103074.14
22656,14744,NY,87819.4
22657,77466,TX,166902.74
22658,29370,SC,76077.49
22659,61070,IL,174059.95
22660,26039,WV,59342.77
22661,91008,CA,926238.12
22662,26425,WV,45100.26
22663,35571,AL,70560.14
22664,65058,MO,135540.72
22665,23303,VA,150852.25
22666,56251,MN,138103.84
22667,25270,WV,71281.35
22668,44682,OH,104222.74
22669,53943,WI,141337.01
22670,30821,GA,57966.85
22671,81630,CO,162145.37
22672,26160,WV,60178.39
22673,74531,OK,81961.38
22674,15477,PA,74932.13
22675,29166,SC,82121.49
22676,72561,AR,103159.16
22677,05757,VT,158565.37
22678,18059,PA,253774.41
22679,68780,NE,153807.91
22680,42054,KY,88442.48
22681,15920,PA,107638.32
22682,98555,WA,236364.88
22683,47926,IN,81775.82
22684,27968,NC,252483.14
22685,85601,AZ,111906.28
22686,68341,NE,64045.1
22687,98582,WA,223734.86
22688,81525,CO,166680.84
22689,40445,KY,33397.06
22690,14836,NY,72800.46
22691,64739,MO,130897.25
22692,26717,WV,50766.23
22693,81036,CO,60239.45
22694,35975,AL,71543.33
22695,45317,OH,106108.36
22696,14066,NY,75466.06
22697,43319,OH,131516.82
22698,68786,NE,67589.11
22699,51004,IA,61522.07
22700,56385,MN,181663.48
22701,65059,MO,135741.33
22702,25511,WV,36726.95
22703,52341,IA,202566.28
22704,56662,MN,204668.14
22705,52751,IA,129600.99
22706,67865,KS,59675.24
22707,36029,AL,157808.49
22708,39630,MS,99747.32
22709,81210,CO,316180.21
22710,16661,PA,66324.97
22711,61367,IL,122993.15
22712,72565,AR,48754.14
22713,13122,NY,131068.01
22714,68864,NE,108281.72
22715,25009,WV,47901.13
22716,47231,IN,90958.99
22717,46057,IN,99008.05
22718,84028,UT,229814.81
22719,81090,CO,72194.3
22720,56021,MN,195001.67
22721,87582,NM,176045.64
22722,25067,WV,85865.23
22723,62810,IL,64606.19
22724,12503,NY,228794.52
22725,47597,IN,83743.42
22726,68366,NE,127586.78
22727,62872,IL,81994.29
22728,41564,KY,33882.71
22729,40902,KY,27827.34
22730,49812,MI,87872.89
22731,71752,AR,73970.18
22732,56585,MN,130856.69
22733,74062,OK,72021.32
22734,35176,AL,134730.44
22735,05675,VT,151512.67
22736,70780,LA,87421.23
22737,08511,NJ,264671.68
22738,58228,ND,122674.49
22739,43504,OH,156686.93
22740,62426,IL,40218.43
22741,13782,NY,117796.3
22742,43442,OH,89191.08
22743,43152,OH,91413.81
22744,85545,AZ,59405.2
22745,25245,WV,123330.18
22746,68933,NE,87758.83
22747,56219,MN,37326.69
22748,26750,WV,21682.16
22749,51338,IA,88163.97
22750,55726,MN,150081.54
22751,36749,AL,167951.91
22752,61279,IL,104703.95
22753,72047,AR,120566.17
22754,71827,AR,41735.07
22755,26134,WV,80400.85
22756,47036,IN,171403.72
22757,74552,OK,50966.37
22758,04221,ME,121641.87
22759,43525,OH,154914.84
22760,25521,WV,80676.58
22761,42035,KY,93355.97
22762,76372,TX,67076.64
22763,22716,VA,339423.52
22764,24602,VA,32996.21
22765,40943,KY,72651.86
22766,72832,AR,58378.43
22767,98925,WA,367729.44
22768,67019,KS,73229.31
22769,55918,MN,101658.02
22770,62090,IL,27406.62
22771,38348,TN,63494.29
22772,62433,IL,66182.37
22773,84632,UT,132883.02
22774,46365,IN,159203.25
22775,58274,ND,96123.18
22776,28649,NC,78539.71
22777,61349,IL,82227.77
22778,36775,AL,52144.85
22779,95387,CA,335729.73
22780,37057,TN,82321.3
22781,53940,WI,169817.54
22782,36540,AL,99891.42
22783,50540,IA,55287.9
22784,17855,PA,143137.0
22785,13071,NY,95324.66
22786,36034,AL,76131.41
22787,50229,IA,220423.11
22788,54652,WI,89923.13
22789,26866,WV,76683.74
22790,27885,NC,108741.15
22791,74026,OK,41765.59
22792,92358,CA,185397.4
22793,99040,WA,133806.91
22794,74562,OK,205484.6
22795,41274,KY,60973.49
22796,68423,NE,175145.75
22797,93529,CA,427284.83
22798,50517,IA,76208.98
22799,66060,KS,90315.96
22800,72125,AR,52505.06
22801,28663,NC,158138.79
22802,68865,NE,157477.84
22803,47427,IN,90972.96
22804,98651,WA,289074.81
22805,03282,NH,135865.43
22806,88041,NM,100242.37
22807,65082,MO,102011.88
22808,78827,TX,74684.62
22809,04551,ME,197994.81
22810,26292,WV,63831.57
22811,04435,ME,104737.71
22812,37753,TN,78787.96
22813,43337,OH,105076.85
22814,71751,AR,47509.99
22815,71841,AR,78238.38
22816,62611,IL,92469.0
22817,12960,NY,80886.45
22818,35459,AL,25929.53
22819,70761,LA,117313.13
22820,72350,AR,31677.58
22821,64494,MO,96941.04
22822,31638,GA,76463.25
22823,97812,OR,130512.43
22824,63855,MO,54866.14
22825,24473,VA,226098.56
22826,64670,MO,111523.47
22827,57048,SD,116450.23
22828,93239,CA,94441.28
22829,50149,IA,89949.29
22830,45788,OH,93590.79
22831,52053,IA,148326.05
22832,80428,CO,349803.02
22833,16111,PA,79012.88
22834,30250,GA,143613.07
22835,17518,PA,235211.62
22836,62894,IL,69813.59
22837,54850,WI,266870.89
22838,83868,ID,80365.02
22839,59349,MT,61249.08
22840,63087,MO,139984.55
22841,58575,ND,80279.98
22842,73647,OK,56411.92
22843,24168,VA,72558.28
22844,66724,KS,56353.72
22845,49718,MI,116761.38
22846,54027,WI,158592.39
22847,52165,IA,165634.83
22848,95369,CA,187927.68
22849,97410,OR,219993.54
22850,25113,WV,79315.22
22851,15961,PA,133617.1
22852,34139,FL,153741.88
22853,47640,IN,68210.44
22854,97826,OR,149894.54
22855,67451,KS,97692.09
22856,61075,IL,105091.12
22857,63748,MO,130253.85
22858,22847,VA,155833.83
22859,62893,IL,84917.09
22860,25262,WV,103071.08
22861,07878,NJ,299884.75
22862,53801,WI,57016.16
22863,92268,CA,204305.71
22864,78935,TX,179939.84
22865,46180,IN,130337.14
22866,85632,AZ,110671.78
22867,92368,CA,113015.15
22868,05081,VT,126932.74
22869,14026,NY,144785.55
22870,72036,AR,15516.57
22871,44454,OH,103942.71
22872,31085,GA,102658.19
22873,70658,LA,54624.38
22874,50625,IA,77587.85
22875,12482,NY,128728.27
22876,16647,PA,151385.79
22877,62219,IL,78340.31
22878,73042,OK,51409.22
22879,61261,IL,76393.97
22880,60072,IL,270415.43
22881,16820,PA,131001.07
22882,36751,AL,53626.15
22883,18327,PA,185147.83
22884,74832,OK,65289.05
22885,57248,SD,159308.13
22886,96038,CA,146922.07
22887,80835,CO,113346.34
22888,80815,CO,101604.53
22889,04776,ME,105578.53
22890,66097,KS,130877.08
22891,76455,TX,79100.91
22892,73458,OK,71193.6
22893,56016,MN,118986.64
22894,50268,IA,49753.03
22895,74428,OK,71634.29
22896,29051,SC,76057.67
22897,52585,IA,92697.26
22898,23004,VA,117343.0
22899,24313,VA,79675.31
22900,55781,MN,197094.44
22901,80623,CO,160271.32
22902,31552,GA,85303.45
22903,52536,IA,96881.42
22904,66035,KS,70913.4
22905,97345,OR,231303.31
22906,57260,SD,158590.61
22907,05161,VT,210126.58
22908,69155,NE,80128.64
22909,97450,OR,213818.68
22910,57315,SD,101937.51
22911,15060,PA,110245.88
22912,95543,CA,279301.41
22913,49915,MI,31904.01
22914,41826,KY,36432.79
22915,13744,NY,97513.78
22916,12786,NY,154741.43
22917,68874,NE,69742.98
22918,29922,SC,70615.6
22919,25873,WV,84471.03
22920,47529,IN,73305.61
22921,71961,AR,70763.12
22922,59826,MT,320284.4
22923,13813,NY,101377.47
22924,57751,SD,218602.64
22925,83286,ID,196270.79
22926,33438,FL,79809.2
22927,95651,CA,322649.46
22928,24613,VA,59269.13
22929,45362,OH,131759.16
22930,42323,KY,65492.9
22931,95686,CA,259198.52
22932,68443,NE,133353.54
22933,36738,AL,71673.27
22934,80928,CO,198880.72
22935,12406,NY,113035.02
22936,61729,IL,156033.13
22937,64643,MO,99711.79
22938,38328,TN,69579.79
22939,23968,VA,91370.95
22940,69147,NE,125186.59
22941,95345,CA,230929.75
22942,42275,KY,64103.87
22943,84620,UT,148243.52
22944,23413,VA,99788.41
22945,05039,VT,149710.25
22946,70355,LA,119514.13
22947,42603,KY,64530.4
22948,36559,AL,266260.57
22949,53554,WI,97454.63
22950,04091,ME,207251.62
22951,48735,MI,61270.11
22952,94548,CA,481500.06
22953,41602,KY,56932.79
22954,45620,OH,62932.0
22955,61526,IL,159382.62
22956,66938,KS,80063.36
22957,40460,KY,50137.68
22958,73843,OK,50587.01
22959,70638,LA,53972.68
22960,04853,ME,295246.98
22961,40157,KY,117523.24
22962,17886,PA,114262.73
22963,50069,IA,156155.42
22964,04929,ME,118811.38
22965,47162,IN,102408.25
22966,63454,MO,119548.72
22967,24981,WV,61489.63
22968,96729,HI,232160.1
22969,34498,FL,144005.92
22970,39656,MS,73484.74
22971,18624,PA,194133.55
22972,31756,GA,83829.66
22973,96104,CA,126679.89
22974,25125,WV,83767.54
22975,77476,TX,235164.73
22976,10597,NY,852721.38
22977,17508,PA,196595.08
22978,05036,VT,173898.4
22979,26346,WV,40167.89
22980,12568,NY,223142.99
22981,87527,NM,198992.21
22982,92059,CA,575690.23
22983,56240,MN,63517.95
22984,47577,IN,113277.25
22985,49705,MI,103587.84
22986,41605,KY,60543.22
22987,58366,ND,75645.48
22988,41831,KY,69880.5
22989,50542,IA,67698.26
22990,41636,KY,27479.74
22991,52649,IA,99185.78
22992,89018,NV,163374.59
22993,47968,IN,99747.31
22994,16639,PA,66457.14
22995,56357,MN,180251.45
22996,70637,LA,72356.02
22997,81025,CO,81082.27
22998,97020,OR,196513.83
22999,16843,PA,64086.64
23000,45876,OH,97524.57
23001,81643,CO,240406.09
23002,71747,AR,19961.45
23003,60935,IL,171023.17
23004,85320,AZ,171658.03
23005,60959,IL,52440.2
23006,28101,NC,234772.94
23007,14729,NY,112619.39
23008,12763,NY,126773.73
23009,63663,MO,62672.26
23010,52318,IA,126867.0
23011,63339,MO,140516.08
23012,50163,IA,62746.57
23013,40022,KY,227300.47
23014,21779,MD,254747.57
23015,99033,WA,93988.36
23016,50055,IA,111333.23
23017,51052,IA,116707.4
23018,04255,ME,136496.6
23019,85554,AZ,120887.13
23020,67441,KS,88568.09
23021,56039,MN,110032.6
23022,06785,CT,423711.25
23023,47175,IN,86333.1
23024,15856,PA,89910.78
23025,47120,IN,111010.07
23026,63622,MO,56896.45
23027,77475,TX,83389.34
23028,40145,KY,79304.22
23029,74349,OK,135077.32
23030,40903,KY,60874.33
23031,62031,IL,65624.86
23032,56119,MN,107181.72
23033,05350,VT,115141.76
23034,74944,OK,44086.53
23035,66857,KS,78276.79
23036,55990,MN,126775.41
23037,98572,WA,145981.03
23038,28725,NC,264801.88
23039,77624,TX,100814.41
23040,63785,MO,129338.86
23041,74555,OK,119113.67
23042,56757,MN,60872.35
23043,80624,CO,262903.65
23044,43932,OH,57061.02
23045,85264,AZ,604166.1
23046,40209,KY,59172.0
23047,16826,PA,173857.78
23048,37016,TN,122370.45
23049,41260,KY,67603.04
23050,61777,IL,98912.48
23051,67583,KS,50361.04
23052,80728,CO,86585.87
23053,77585,TX,92159.58
23054,33001,FL,510453.74
23055,66080,KS,96578.97
23056,38390,TN,77667.36
23057,66756,KS,39385.45
23058,16160,PA,66249.02
23059,21711,MD,193597.63
23060,38725,MS,68796.59
23061,05826,VT,167273.7
23062,17037,PA,128431.62
23063,16136,PA,64046.2
23064,04982,ME,124556.06
23065,38224,TN,85738.92
23066,10517,NY,361996.67
23067,41804,KY,31109.34
23068,49840,MI,76204.13
23069,29320,SC,56162.53
23070,05154,VT,201483.61
23071,82433,WY,173061.57
23072,14069,NY,138084.01
23073,51542,IA,233450.24
23074,04455,ME,105653.68
23075,03284,NH,224853.0
23076,05155,VT,427162.82
23077,62462,IL,115383.52
23078,75960,TX,90610.25
23079,62244,IL,173819.06
23080,47832,IN,73026.58
23081,74340,OK,81380.47
23082,21856,MD,144217.7
23083,65323,MO,92705.08
23084,29848,SC,54742.54
23085,36205,AL,185523.23
23086,15358,PA,74689.74
23087,49276,MI,124771.57
23088,13319,NY,111071.7
23089,63653,MO,28652.72
23090,56725,MN,99447.53
23091,39861,GA,70338.99
23092,15742,PA,56070.79
23093,56228,MN,74124.35
23094,28718,NC,170326.49
23095,49303,MI,106554.26
23096,50666,IA,113856.49
23097,50590,IA,42158.22
23098,62021,IL,145882.49
23099,15620,PA,89627.43
23100,28026,NC,141126.89
23101,74027,OK,64305.52
23102,97326,OR,192225.74
23103,80741,CO,114777.26
23104,40923,KY,68297.94
23105,36255,AL,63408.35
23106,12494,NY,220086.38
23107,62058,IL,48439.84
23108,43802,OH,89365.34
23109,53937,WI,127449.23
23110,22850,VA,186036.2
23111,56713,MN,99981.73
23112,65580,MO,155492.34
23113,47016,IN,167339.58
23114,63530,MO,87439.93
23115,66548,KS,105472.32
23116,78339,TX,79792.41
23117,31735,GA,178091.38
23118,72550,AR,62644.84
23119,14717,NY,72847.45
23120,56723,MN,173190.27
23121,44802,OH,114720.95
23122,03752,NH,133967.58
23123,26815,WV,79007.51
23124,50581,IA,53855.81
23125,67035,KS,85610.34
23126,57363,SD,135958.22
23127,12160,NY,127391.43
23128,31648,GA,46755.16
23129,37019,TN,123784.67
23130,04050,ME,313116.99
23131,10535,NY,326199.64
23132,72680,AR,75582.35
23133,47358,IN,93964.1
23134,20896,MD,627381.09
23135,55367,MN,203976.24
23136,64428,MO,74759.57
23137,97833,OR,167969.63
23138,87357,NM,61882.76
23139,83846,ID,69690.73
23140,41631,KY,45074.85
23141,52171,IA,107046.64
23142,29516,SC,54318.29
23143,96764,HI,291347.99
23144,84512,UT,172368.62
23145,53922,WI,151920.13
23146,55018,MN,224625.35
23147,70521,LA,38594.09
23148,73654,OK,85960.22
23149,67047,KS,50883.98
23150,26575,WV,29245.03
23151,50480,IA,47580.33
23152,48885,MI,90855.37
23153,42236,KY,120858.0
23154,25140,WV,29106.36
23155,63626,MO,111284.45
23156,26137,WV,44065.92
23157,65566,MO,65444.6
23158,12190,NY,118952.25
23159,45654,OH,76872.78
23160,76890,TX,184070.96
23161,28611,NC,72742.61
23162,01531,MA,231483.56
23163,68866,NE,173764.59
23164,05905,VT,131371.12
23165,89001,NV,148325.94
23166,15771,PA,112582.17
23167,76871,TX,131884.64
23168,13325,NY,70425.13
23169,67149,KS,145200.22
23170,79532,TX,56941.47
23171,25444,WV,142620.53
23172,78877,TX,95486.28
23173,82442,WY,213678.74
23174,47531,IN,132296.41
23175,83327,ID,106491.52
23176,50535,IA,69860.79
23177,21659,DE,141322.11
23178,12457,NY,267412.05
23179,69034,NE,63557.81
23180,50482,IA,137920.37
23181,87537,NM,136342.51
23182,79506,TX,52663.73
23183,56343,MN,148877.36
23184,26238,WV,45176.21
23185,72769,AR,117311.43
23186,97534,OR,154354.83
23187,89825,NV,116447.67
23188,42344,KY,44409.4
23189,42458,KY,87204.81
23190,54820,WI,122170.11
23191,66072,KS,141059.99
23192,73650,OK,87420.08
23193,49743,MI,92995.55
23194,37731,TN,55488.66
23195,83830,ID,139213.07
23196,13360,NY,199828.56
23197,61325,IL,108807.0
23198,36728,AL,89469.52
23199,72854,AR,93998.12
23200,12873,NY,101729.66
23201,87513,NM,190898.1
23202,03595,NH,151963.55
23203,75477,TX,66256.6
23204,98603,WA,262515.8
23205,22831,VA,141321.99
23206,01255,MA,261436.96
23207,95007,CA,508332.92
23208,40949,KY,68642.23
23209,52235,IA,168503.99
23210,68404,NE,193302.23
23211,79225,TX,35126.23
23212,62410,IL,77802.32
23213,54006,WI,127845.98
23214,44887,OH,90796.54
23215,68643,NE,91377.63
23216,38548,TN,85043.72
23217,52620,IA,67791.82
23218,12765,NY,116694.54
23219,24221,VA,44264.67
23220,01355,MA,190551.63
23221,28775,NC,211724.6
23222,45001,OH,50378.74
23223,80653,CO,192758.32
23224,55757,MN,110888.95
23225,97466,OR,91178.83
23226,59479,MT,116119.71
23227,50532,IA,78946.22
23228,02722,MA,323330.65
23229,78406,TX,86158.42
23230,52249,IA,107090.64
23231,45741,OH,55585.58
23232,31011,GA,57574.16
23233,48456,MI,63569.48
23234,85640,AZ,254305.96
23235,25606,WV,53628.79
23236,49728,MI,90610.33
23237,62477,IL,60817.64
23238,48845,MI,59993.07
23239,63039,MO,137742.59
23240,27953,NC,157600.37
23241,82054,WY,250144.53
23242,74546,OK,34765.53
23243,66854,KS,82826.4
23244,59086,MT,324709.84
23245,95935,CA,182865.55
23246,93517,CA,246212.27
23247,56737,MN,93490.46
23248,51557,IA,109025.06
23249,48502,MI,27629.15
23250,84314,UT,213899.11
23251,48754,MI,74384.06
23252,45841,OH,116355.54
23253,74831,OK,65182.02
23254,50257,IA,134048.46
23255,78159,TX,68632.27
23256,72544,AR,86882.45
23257,48426,MI,75199.74
23258,47352,IN,97489.99
23259,05361,VT,163828.12
23260,51528,IA,68520.45
23261,76538,TX,128828.46
23262,62625,IL,178596.52
23263,77442,TX,95421.04
23264,81058,CO,69599.06
23265,52254,IA,90664.56
23266,15347,PA,96649.89
23267,12585,NY,317125.31
23268,15848,PA,83390.15
23269,71404,LA,87257.32
23270,14769,NY,72366.99
23271,04406,ME,115479.39
23272,47859,IN,86099.56
23273,89046,NV,115165.63
23274,82523,WY,190410.31
23275,03456,NH,140746.96
23276,93526,CA,207303.85
23277,99167,WA,187197.31
23278,64873,MO,105572.33
23279,89042,NV,113667.34
23280,50123,IA,69327.3
23281,30470,GA,106484.35
23282,46920,IN,126907.47
23283,02071,MA,422188.87
23284,95937,CA,203228.26
23285,64421,MO,103265.36
23286,64120,MO,150934.0
23287,25266,WV,73241.27
23288,79541,TX,170778.76
23289,82833,WY,372525.59
23290,22935,VA,224375.24
23291,40855,KY,36279.28
23292,16938,PA,106164.52
23293,72648,AR,124402.25
23294,65080,MO,158191.54
23295,61447,IL,71693.58
23296,62985,IL,115629.47
23297,58576,ND,116667.95
23298,53541,WI,78751.47
23299,65754,MO,154758.11
23300,37715,TN,27525.71
23301,70752,LA,180024.88
23302,62956,IL,52578.02
23303,64035,MO,60266.94
23304,56054,MN,122066.94
23305,54854,WI,131057.02
23306,66872,KS,85146.32
23307,16440,PA,84495.73
23308,46104,IN,116073.6
23309,25981,WV,26860.68
23310,61567,IL,40157.79
23311,52535,IA,77966.36
23312,77367,TX,120180.22
23313,61925,IL,111447.89
23314,39841,GA,58085.9
23315,61774,IL,100110.21
23316,27813,NC,75974.34
23317,71044,LA,67787.42
23318,55605,MN,287586.04
23319,72934,AR,63988.37
23320,68067,NE,36134.19
23321,83349,ID,95074.52
23322,80456,CO,179913.36
23323,95615,CA,279749.75
23324,65685,MO,96432.99
23325,12150,NY,147401.21
23326,41034,KY,80127.73
23327,99012,WA,179606.98
23328,26257,WV,71980.7
23329,56527,MN,136015.13
23330,25637,WV,29415.88
23331,42085,KY,53202.29
23332,66078,KS,143015.39
23333,54530,WI,80322.12
23334,51439,IA,61820.53
23335,26845,WV,123759.26
23336,59006,MT,214454.4
23337,48627,MI,155141.3
23338,85611,AZ,225370.25
23339,79012,TX,240002.26
23340,65601,MO,112679.59
23341,66834,KS,87811.59
23342,31309,GA,122940.26
23343,51235,IA,118470.23
